SalesID,OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,DiscountPct,SalesAmount,CostAmount,Profit,SalesChannel,PaymentMethod,ShipMode,OrderStatus,Region,City,SalesRep
S00944,O10944,2025-03-28,C0477,P0079,5,3872.91,0.15,16459.87,14833.15,1626.72,Store,Net Banking,Express,Delivered,East,Bhubaneswar,Sales Rep C
S00945,O10945,2025-09-18,C0298,P0147,3,911.0,0.2,2186.4,1925.73,260.67,Online,Cash,Express,Returned,East,Bhubaneswar,Sales Rep B
S00946,O10946,2025-07-13,C0351,P0157,6,13054.92,0,78329.52,56253.06,22076.46,Partner,Cash,Express,Delivered,East,Bhubaneswar,Sales Rep C
S00947,O10947,2026-01-21,C0332,P0310,2,27872.55,0.1,50170.59,42371.24,7799.35,Online,Card,Standard,Returned,West,Pune,Sales Rep B
S00948,O10948,2025-05-01,C0223,P0452,1,30535.99,0.05,29009.19,21707.04,7302.15,Online,Net Banking,Standard,Returned,East,Kolkata,Sales Rep B
S00949,O10949,2025-12-18,C0471,P0425,6,27717.23,0.15,141357.87,116639.16,24718.71,Partner,Net Banking,Express,Delivered,West,Mumbai,Sales Rep A
S00950,O10950,2026-06-10,C0348,P0264,6,18790.08,0,112740.48,94078.74,18661.74,Partner,Cash,Same Day,Delivered,North,Delhi,Sales Rep D
S00951,O10951,2025-09-03,C0076,P0328,6,28033.15,0.05,159788.96,130413.66,29375.3,Partner,UPI,Same Day,Returned,West,Mumbai,Sales Rep C
S00952,O10952,2026-07-28,C0113,P0103,3,1919.44,0,5758.32,4166.64,1591.68,Online,Net Banking,Express,Delivered,West,Mumbai,Sales Rep C
S00953,O10953,2026-01-09,C0342,P0030,5,23399.49,0,116997.45,82422.85,34574.6,Online,Card,Express,Delivered,East,Bhubaneswar,Sales Rep A
S00954,O10954,2025-09-04,C0415,P0354,1,4133.53,0,4133.53,2520.84,1612.69,Partner,Net Banking,Same Day,Returned,East,Bhubaneswar,Sales Rep D
S00955,O10955,2025-10-01,C0015,P0192,3,29755.71,0.1,80340.42,55333.77,25006.65,Partner,Cash,Same Day,Delivered,East,Kolkata,Sales Rep D
S00956,O10956,2026-04-10,C0170,P0408,4,11344.12,0.15,38570.01,34113.6,4456.41,Partner,Net Banking,Same Day,Delivered,South,Chennai,Sales Rep B
S00957,O10957,2025-09-03,C0185,P0496,4,8746.22,0.05,33235.64,22959.92,10275.72,Partner,Cash,Express,Returned,North,Jaipur,Sales Rep D
S00958,O10958,2026-05-30,C0477,P0373,4,5301.87,0,21207.48,18437.0,2770.48,Store,Card,Express,Delivered,East,Bhubaneswar,Sales Rep A
S00959,O10959,2025-10-20,C0091,P0176,3,23830.54,0,71491.62,44537.67,26953.95,Partner,UPI,Same Day,Delivered,East,Kolkata,Sales Rep C
S00960,O10960,2025-12-16,C0261,P0045,2,11434.42,0.1,20581.96,18364.94,2217.02,Partner,Card,Express,Delivered,South,Chennai,Sales Rep D
S00961,O10961,2026-04-03,C0204,P0155,2,1860.13,0,3720.26,2795.96,924.3,Online,UPI,Express,Delivered,West,Pune,Sales Rep B
S00962,O10962,2025-05-02,C0123,P0189,3,15167.77,0,45503.31,35740.08,9763.23,Store,UPI,Express,Delivered,East,Bhubaneswar,Sales Rep C
S00963,O10963,2025-07-20,C0334,P0279,2,30344.1,0,60688.2,39267.72,21420.48,Store,UPI,Express,Delivered,East,Bhubaneswar,Sales Rep C
S00964,O10964,2025-02-27,C0110,P0368,4,626.93,0.15,2131.56,1680.52,451.04,Store,Card,Same Day,Returned,South,Hyderabad,Sales Rep B
S00965,O10965,2025-01-19,C0054,P0493,1,3737.95,0.15,3177.26,2673.21,504.05,Partner,UPI,Express,Delivered,South,Hyderabad,Sales Rep B
S00966,O10966,2025-05-04,C0073,P0478,1,10842.93,0.05,10300.78,7307.7,2993.08,Partner,Cash,Standard,Delivered,West,Mumbai,Sales Rep C
S00967,O10967,2026-01-07,C0081,P0108,6,33563.84,0.05,191313.89,134450.16,56863.73,Partner,Card,Express,Returned,West,Mumbai,Sales Rep C
S00968,O10968,2026-05-26,C0137,P0433,1,27005.02,0,27005.02,19902.4,7102.62,Store,Card,Same Day,Delivered,South,Coimbatore,Sales Rep A
S00969,O10969,2026-02-25,C0355,P0271,3,29300.87,0.2,70322.09,61482.18,8839.91,Online,Card,Express,Returned,South,Coimbatore,Sales Rep D
S00970,O10970,2026-03-17,C0068,P0296,4,20945.56,0.2,67025.79,69948.68,-2922.89,Store,Cash,Standard,Delivered,East,Kolkata,Sales Rep D
S00971,O10971,2025-10-13,C0002,P0058,1,16129.17,0.2,12903.34,12289.38,613.96,Online,Net Banking,Standard,Returned,South,Chennai,Sales Rep A
S00972,O10972,2026-01-12,C0013,P0475,3,29130.43,0.2,69913.03,54003.06,15909.97,Partner,UPI,Standard,Delivered,East,Kolkata,Sales Rep B
S00973,O10973,2025-07-02,C0248,P0439,6,30580.33,0,183481.98,143734.74,39747.24,Online,Net Banking,Standard,Delivered,North,Jaipur,Sales Rep D
S00974,O10974,2025-07-19,C0340,P0434,1,412.33,0.1,371.1,332.7,38.4,Online,Net Banking,Standard,Delivered,South,Chennai,Sales Rep B
S00975,O10975,2026-06-26,C0391,P0204,6,1787.63,0.2,8580.62,8638.86,-58.24,Online,Cash,Standard,Delivered,West,Pune,Sales Rep B
S00976,O10976,2026-01-23,C0063,P0102,5,31982.79,0.05,151918.25,104766.75,47151.5,Store,Card,Same Day,Returned,East,Bhubaneswar,Sales Rep B
S00977,O10977,2025-01-28,C0465,P0370,5,24594.03,0.2,98376.12,87762.65,10613.47,Online,Cash,Standard,Delivered,South,Chennai,Sales Rep B
S00978,O10978,2025-12-27,C0369,P0192,6,29755.71,0.2,142827.41,110667.54,32159.87,Online,Card,Standard,Delivered,South,Bengaluru,Sales Rep B
S00979,O10979,2026-03-30,C0328,P0355,2,27753.18,0.2,44405.09,35070.7,9334.39,Partner,Card,Same Day,Delivered,East,Bhubaneswar,Sales Rep A
S00980,O10980,2026-05-01,C0148,P0187,6,7282.43,0.2,34955.66,36077.28,-1121.62,Online,Net Banking,Standard,Delivered,South,Coimbatore,Sales Rep B
S00981,O10981,2025-03-31,C0217,P0219,5,5133.86,0.05,24385.83,18861.45,5524.38,Online,Cash,Express,Delivered,South,Coimbatore,Sales Rep A
S00982,O10982,2026-04-16,C0283,P0500,1,4747.42,0.15,4035.31,3138.88,896.43,Online,Cash,Same Day,Returned,South,Coimbatore,Sales Rep A
S00983,O10983,2025-06-12,C0392,P0259,2,18567.3,0.1,33421.14,24723.04,8698.1,Online,UPI,Standard,Returned,South,Chennai,Sales Rep A
S00984,O10984,2025-04-13,C0080,P0203,3,28935.62,0.2,69445.49,67732.77,1712.72,Partner,Card,Same Day,Delivered,East,Kolkata,Sales Rep A
S00985,O10985,2026-05-20,C0494,P0440,6,7788.68,0.2,37385.66,37159.98,225.68,Store,Net Banking,Same Day,Delivered,East,Kolkata,Sales Rep D
S00986,O10986,2025-11-29,C0245,P0103,4,1919.44,0.05,7293.87,5555.52,1738.35,Online,Card,Standard,Delivered,South,Coimbatore,Sales Rep B
S00987,O10987,2025-06-15,C0073,P0488,6,24862.92,0.15,126800.89,94000.38,32800.51,Online,UPI,Same Day,Delivered,West,Mumbai,Sales Rep C
S00988,O10988,2026-07-28,C0079,P0178,6,11844.93,0.2,56855.66,50713.86,6141.8,Partner,Card,Same Day,Delivered,South,Coimbatore,Sales Rep B
S00989,O10989,2025-12-29,C0376,P0491,4,8669.17,0,34676.68,26324.64,8352.04,Store,Card,Same Day,Delivered,South,Bengaluru,Sales Rep B
S00990,O10990,2025-02-20,C0191,P0336,4,20833.86,0,83335.44,68100.48,15234.96,Partner,Cash,Standard,Delivered,West,Mumbai,Sales Rep A
S00991,O10991,2025-10-06,C0273,P0029,4,17591.42,0.2,56292.54,45114.6,11177.94,Store,Net Banking,Standard,Delivered,North,Delhi,Sales Rep A
S00992,O10992,2025-11-19,C0249,P0343,2,35237.97,0.15,59904.55,47735.04,12169.51,Store,UPI,Same Day,Delivered,South,Bengaluru,Sales Rep B
S00993,O10993,2025-03-15,C0007,P0455,2,6115.06,0.1,11007.11,9825.56,1181.55,Online,Cash,Same Day,Delivered,West,Pune,Sales Rep C
S00994,O10994,2025-08-23,C0340,P0205,5,13856.59,0.2,55426.36,57436.85,-2010.49,Store,Net Banking,Express,Delivered,South,Chennai,Sales Rep C
S00995,O10995,2026-05-03,C0375,P0142,1,34890.55,0.05,33146.02,23908.85,9237.17,Store,Net Banking,Same Day,Delivered,East,Kolkata,Sales Rep B
S00996,O10996,2025-03-10,C0480,P0321,3,24511.4,0,73534.2,47800.83,25733.37,Store,Net Banking,Standard,Delivered,South,Bengaluru,Sales Rep C
S00997,O10997,2025-10-06,C0169,P0220,1,27926.61,0.15,23737.62,20749.91,2987.71,Partner,UPI,Same Day,Returned,East,Bhubaneswar,Sales Rep B
S00998,O10998,2026-04-07,C0303,P0165,5,3445.7,0.1,15505.65,14145.4,1360.25,Store,Card,Standard,Returned,East,Bhubaneswar,Sales Rep A
S00999,O10999,2025-01-19,C0416,P0071,3,27987.71,0,83963.13,66302.7,17660.43,Store,Card,Same Day,Delivered,West,Mumbai,Sales Rep A
S01000,O11000,2026-05-24,C0319,P0444,1,36048.53,0,36048.53,22404.07,13644.46,Partner,UPI,Standard,Delivered,East,Kolkata,Sales Rep A
S01001,O11001,2026-08-09,C0482,P0104,2,606.12,0.2,969.79,751.26,218.53,Store,Cash,Express,Returned,South,Hyderabad,Sales Rep D
S01002,O11002,2026-06-20,C0019,P0290,4,35343.72,0,141374.88,96206.0,45168.88,Online,Card,Express,Returned,West,Pune,Sales Rep D
S01003,O11003,2025-07-09,C0119,P0041,2,27484.47,0.1,49472.05,43510.16,5961.89,Partner,Cash,Same Day,Delivered,North,Jaipur,Sales Rep D
S01004,O11004,2026-08-14,C0492,P0174,5,20291.99,0.15,86240.96,62038.5,24202.46,Partner,Cash,Same Day,Returned,East,Bhubaneswar,Sales Rep C
S01005,O11005,2025-08-01,C0122,P0431,6,17081.97,0.2,81993.46,80535.6,1457.86,Partner,Net Banking,Standard,Delivered,South,Hyderabad,Sales Rep A
S01006,O11006,2026-01-27,C0323,P0395,3,17665.43,0.05,50346.48,37403.37,12943.11,Online,UPI,Same Day,Delivered,South,Bengaluru,Sales Rep B
S01007,O11007,2025-05-29,C0120,P0064,1,22628.3,0,22628.3,19247.39,3380.91,Online,UPI,Express,Delivered,West,Pune,Sales Rep C
S01008,O11008,2026-01-23,C0249,P0414,3,29465.36,0.05,83976.28,54947.73,29028.55,Partner,Cash,Express,Returned,South,Bengaluru,Sales Rep A
S01009,O11009,2025-01-02,C0365,P0026,2,4794.58,0.1,8630.24,8019.7,610.54,Partner,Cash,Express,Delivered,South,Hyderabad,Sales Rep C
S01010,O11010,2026-03-22,C0279,P0341,4,27925.28,0.1,100531.01,67934.72,32596.29,Store,Cash,Same Day,Returned,West,Pune,Sales Rep C
S01011,O11011,2025-04-02,C0454,P0482,4,23729.59,0,94918.36,66006.32,28912.04,Store,Net Banking,Express,Delivered,West,Pune,Sales Rep C
S01012,O11012,2025-02-03,C0440,P0170,1,3014.15,0.1,2712.74,2562.12,150.62,Online,Net Banking,Express,Delivered,South,Hyderabad,Sales Rep D
S01013,O11013,2026-01-31,C0102,P0020,3,6329.45,0.15,16140.1,11614.68,4525.42,Store,Card,Express,Returned,East,Kolkata,Sales Rep A
S01014,O11014,2026-08-03,C0057,P0452,6,30535.99,0.05,174055.14,130242.24,43812.9,Online,Cash,Standard,Delivered,East,Bhubaneswar,Sales Rep B
S01015,O11015,2026-01-15,C0026,P0356,5,3763.44,0.1,16935.48,16295.5,639.98,Partner,UPI,Standard,Delivered,North,Delhi,Sales Rep C
S01016,O11016,2026-06-26,C0057,P0083,2,14792.88,0.1,26627.18,19693.14,6934.04,Store,Card,Express,Delivered,East,Bhubaneswar,Sales Rep B
S01017,O11017,2025-11-18,C0041,P0437,5,6556.82,0.05,31144.89,21950.75,9194.14,Partner,Net Banking,Same Day,Returned,South,Hyderabad,Sales Rep C
S01018,O11018,2026-02-28,C0473,P0145,6,36632.27,0.1,197814.26,134446.56,63367.7,Online,Net Banking,Express,Delivered,North,Jaipur,Sales Rep C
S01019,O11019,2025-11-11,C0382,P0114,6,20089.08,0.05,114507.76,97337.94,17169.82,Online,Net Banking,Same Day,Delivered,South,Bengaluru,Sales Rep D
S01020,O11020,2025-09-08,C0292,P0476,5,18617.26,0,93086.3,59428.3,33658.0,Partner,Net Banking,Express,Returned,South,Bengaluru,Sales Rep C
S01021,O11021,2025-10-04,C0116,P0295,4,26399.94,0.05,100319.77,70127.56,30192.21,Online,Card,Standard,Delivered,East,Bhubaneswar,Sales Rep A
S01022,O11022,2026-05-28,C0304,P0169,4,27128.24,0,108512.96,66774.36,41738.6,Partner,Cash,Same Day,Delivered,South,Hyderabad,Sales Rep C
S01023,O11023,2025-06-11,C0052,P0128,1,15342.47,0,15342.47,11418.37,3924.1,Partner,Cash,Standard,Delivered,South,Coimbatore,Sales Rep B
S01024,O11024,2026-05-06,C0059,P0441,1,18641.04,0.1,16776.94,14221.33,2555.61,Store,Net Banking,Same Day,Delivered,South,Bengaluru,Sales Rep B
S01025,O11025,2026-02-27,C0147,P0323,3,17099.95,0.05,48734.86,36608.58,12126.28,Store,Card,Standard,Delivered,West,Pune,Sales Rep B
S01026,O11026,2025-11-06,C0006,P0022,3,23013.42,0.15,58684.22,58227.81,456.41,Store,Net Banking,Express,Delivered,South,Coimbatore,Sales Rep B
S01027,O11027,2025-08-17,C0371,P0313,5,5705.57,0,28527.85,22383.85,6144.0,Online,Card,Same Day,Delivered,East,Kolkata,Sales Rep A
S01028,O11028,2025-04-28,C0070,P0399,2,22207.05,0.2,35531.28,28528.08,7003.2,Store,Net Banking,Express,Delivered,West,Pune,Sales Rep D
S01029,O11029,2025-12-12,C0098,P0170,6,3014.15,0.2,14467.92,15372.72,-904.8,Store,UPI,Same Day,Returned,South,Hyderabad,Sales Rep A
S01030,O11030,2025-08-12,C0473,P0294,1,2259.44,0.05,2146.47,1674.13,472.34,Partner,Net Banking,Same Day,Delivered,North,Jaipur,Sales Rep B
S01031,O11031,2025-12-02,C0133,P0357,4,21966.95,0.1,79081.02,70772.52,8308.5,Online,UPI,Standard,Delivered,West,Mumbai,Sales Rep C
S01032,O11032,2025-07-29,C0025,P0454,3,11194.17,0,33582.51,26736.96,6845.55,Online,Cash,Standard,Delivered,South,Bengaluru,Sales Rep A
S01033,O11033,2025-07-19,C0440,P0128,3,15342.47,0.1,41424.67,34255.11,7169.56,Store,Card,Express,Returned,South,Hyderabad,Sales Rep B
S01034,O11034,2025-01-20,C0336,P0056,3,3173.04,0,9519.12,6181.59,3337.53,Partner,Cash,Same Day,Returned,South,Hyderabad,Sales Rep D
S01035,O11035,2026-07-08,C0401,P0421,1,23213.61,0,23213.61,18663.03,4550.58,Partner,Net Banking,Same Day,Delivered,South,Chennai,Sales Rep C
S01036,O11036,2025-02-21,C0196,P0386,2,28268.7,0.2,45229.92,36381.94,8847.98,Online,Cash,Express,Delivered,South,Hyderabad,Sales Rep A
S01037,O11037,2025-07-12,C0239,P0135,1,35156.58,0.05,33398.75,23637.43,9761.32,Online,Net Banking,Standard,Delivered,South,Hyderabad,Sales Rep B
S01038,O11038,2026-01-11,C0275,P0407,1,26492.87,0,26492.87,22139.28,4353.59,Online,Net Banking,Express,Returned,North,Delhi,Sales Rep C
S01039,O11039,2025-12-11,C0093,P0230,6,14298.37,0,85790.22,56166.66,29623.56,Online,Card,Standard,Delivered,East,Bhubaneswar,Sales Rep B
S01040,O11040,2025-01-17,C0005,P0070,2,38371.54,0.05,72905.93,46705.16,26200.77,Store,UPI,Standard,Delivered,South,Chennai,Sales Rep A
S01041,O11041,2025-08-13,C0118,P0012,2,5415.66,0.05,10289.75,9324.88,964.87,Store,Cash,Express,Delivered,West,Pune,Sales Rep A
S01042,O11042,2026-03-15,C0344,P0462,4,25996.84,0.05,98787.99,68678.96,30109.03,Online,Cash,Express,Delivered,North,Jaipur,Sales Rep D
S01043,O11043,2025-12-22,C0313,P0313,3,5705.57,0,17116.71,13430.31,3686.4,Partner,UPI,Standard,Delivered,South,Hyderabad,Sales Rep C
S01044,O11044,2025-03-22,C0108,P0029,2,17591.42,0,35182.84,22557.3,12625.54,Partner,Net Banking,Express,Delivered,South,Hyderabad,Sales Rep B
S01045,O11045,2025-10-05,C0015,P0111,6,2777.29,0,16663.74,11008.08,5655.66,Online,Card,Same Day,Delivered,East,Kolkata,Sales Rep D
S01046,O11046,2025-01-17,C0035,P0485,1,3798.32,0.1,3418.49,2762.91,655.58,Partner,Card,Standard,Delivered,West,Mumbai,Sales Rep C
S01047,O11047,2026-01-18,C0027,P0452,1,30535.99,0.1,27482.39,21707.04,5775.35,Partner,Cash,Express,Returned,South,Hyderabad,Sales Rep A
S01048,O11048,2026-05-03,C0426,P0470,6,13065.63,0.2,62715.02,62727.0,-11.98,Partner,Cash,Express,Delivered,South,Hyderabad,Sales Rep D
S01049,O11049,2025-07-07,C0055,P0319,3,17037.29,0,51111.87,34290.99,16820.88,Store,Net Banking,Same Day,Delivered,East,Kolkata,Sales Rep D
S01050,O11050,2026-04-26,C0079,P0404,6,567.39,0,3404.34,2121.3,1283.04,Store,UPI,Standard,Delivered,South,Coimbatore,Sales Rep C
S01051,O11051,2025-12-18,C0307,P0021,4,562.52,0.1,2025.07,1787.76,237.31,Partner,Net Banking,Same Day,Delivered,South,Coimbatore,Sales Rep B
S01052,O11052,2026-05-13,C0485,P0127,2,8122.85,0.2,12996.56,11977.98,1018.58,Online,Cash,Same Day,Delivered,South,Coimbatore,Sales Rep B
S01053,O11053,2025-03-28,C0052,P0067,1,1569.17,0,1569.17,995.09,574.08,Online,Cash,Same Day,Delivered,South,Coimbatore,Sales Rep B
S01054,O11054,2026-07-21,C0357,P0178,4,11844.93,0.2,37903.78,33809.24,4094.54,Partner,UPI,Same Day,Delivered,North,Delhi,Sales Rep D
S01055,O11055,2026-05-12,C0438,P0026,3,4794.58,0.2,11506.99,12029.55,-522.56,Online,Card,Same Day,Delivered,West,Pune,Sales Rep C
S01056,O11056,2025-09-15,C0054,P0301,6,13704.5,0.05,78115.65,66367.2,11748.45,Online,Net Banking,Same Day,Delivered,South,Hyderabad,Sales Rep D
S01057,O11057,2025-06-29,C0053,P0089,2,22374.33,0.1,40273.79,29977.24,10296.55,Store,Net Banking,Standard,Delivered,East,Kolkata,Sales Rep D
S01058,O11058,2025-01-22,C0094,P0084,3,17061.01,0.05,48623.88,34299.48,14324.4,Online,Card,Standard,Returned,North,Jaipur,Sales Rep B
S01059,O11059,2025-11-25,C0193,P0348,6,7138.1,0.05,40687.17,26138.1,14549.07,Partner,Cash,Standard,Delivered,South,Bengaluru,Sales Rep A
S01060,O11060,2025-07-20,C0355,P0277,2,5931.24,0.05,11269.36,7358.5,3910.86,Store,Net Banking,Express,Delivered,South,Coimbatore,Sales Rep C
S01061,O11061,2026-06-16,C0258,P0431,4,17081.97,0.15,58078.7,53690.4,4388.3,Partner,Net Banking,Standard,Delivered,South,Chennai,Sales Rep D
S01062,O11062,2025-06-20,C0011,P0412,1,10526.36,0.05,10000.04,6629.66,3370.38,Partner,Cash,Same Day,Delivered,West,Pune,Sales Rep A
S01063,O11063,2025-11-17,C0314,P0393,2,14825.34,0.2,23720.54,19627.48,4093.06,Store,Cash,Express,Delivered,South,Bengaluru,Sales Rep D
S01064,O11064,2025-08-03,C0219,P0325,2,8259.1,0.15,14040.47,11861.44,2179.03,Partner,Net Banking,Express,Delivered,South,Bengaluru,Sales Rep C
S01065,O11065,2026-05-25,C0095,P0232,4,14674.37,0.05,55762.61,43588.32,12174.29,Online,Card,Express,Delivered,North,Jaipur,Sales Rep A
S01066,O11066,2026-02-13,C0215,P0042,3,5795.14,0.15,14777.61,11693.04,3084.57,Online,Card,Same Day,Delivered,North,Jaipur,Sales Rep A
S01067,O11067,2026-08-10,C0335,P0189,6,15167.77,0,91006.62,71480.16,19526.46,Online,Net Banking,Standard,Delivered,South,Hyderabad,Sales Rep C
S01068,O11068,2026-02-25,C0474,P0443,2,16485.06,0,32970.12,22726.8,10243.32,Online,Net Banking,Express,Returned,South,Bengaluru,Sales Rep B
S01069,O11069,2026-04-20,C0224,P0126,6,2339.85,0.2,11231.28,11074.92,156.36,Online,Cash,Standard,Delivered,South,Hyderabad,Sales Rep B
S01070,O11070,2026-01-22,C0022,P0221,1,17626.15,0.05,16744.84,12193.64,4551.2,Partner,Net Banking,Same Day,Delivered,West,Pune,Sales Rep C
S01071,O11071,2025-07-29,C0050,P0100,6,2996.59,0,17979.54,12816.9,5162.64,Online,UPI,Standard,Delivered,North,Jaipur,Sales Rep B
S01072,O11072,2025-06-10,C0361,P0439,1,30580.33,0.2,24464.26,23955.79,508.47,Online,Card,Standard,Delivered,North,Delhi,Sales Rep B
S01073,O11073,2026-01-17,C0401,P0040,6,24530.17,0.05,139821.97,119035.02,20786.95,Partner,UPI,Same Day,Delivered,South,Chennai,Sales Rep B
S01074,O11074,2026-07-11,C0446,P0223,4,7387.78,0.15,25118.45,23456.04,1662.41,Store,Cash,Express,Delivered,East,Bhubaneswar,Sales Rep A
S01075,O11075,2025-04-23,C0391,P0299,5,12547.73,0.05,59601.72,41157.95,18443.77,Store,UPI,Express,Delivered,West,Pune,Sales Rep C
S01076,O11076,2025-01-01,C0385,P0069,1,4929.97,0.1,4436.97,3120.82,1316.15,Online,Cash,Express,Returned,West,Mumbai,Sales Rep B
S01077,O11077,2026-06-18,C0426,P0161,3,26620.32,0.2,63888.77,68161.65,-4272.88,Store,Cash,Express,Returned,South,Hyderabad,Sales Rep C
S01078,O11078,2025-05-02,C0397,P0382,5,9629.32,0.1,43331.94,40849.55,2482.39,Partner,Card,Standard,Delivered,North,Delhi,Sales Rep B
S01079,O11079,2025-05-25,C0058,P0313,6,5705.57,0.1,30810.08,26860.62,3949.46,Online,Card,Standard,Delivered,North,Jaipur,Sales Rep B
S01080,O11080,2025-03-07,C0009,P0157,1,13054.92,0.05,12402.17,9375.51,3026.66,Online,Net Banking,Same Day,Delivered,South,Hyderabad,Sales Rep A
S01081,O11081,2026-05-13,C0145,P0376,5,20168.91,0.15,85717.87,77528.7,8189.17,Partner,UPI,Standard,Returned,South,Coimbatore,Sales Rep D
S01082,O11082,2026-02-21,C0079,P0423,5,15389.0,0.15,65403.25,57569.4,7833.85,Partner,Net Banking,Same Day,Delivered,South,Coimbatore,Sales Rep B
S01083,O11083,2025-07-23,C0264,P0358,1,13338.48,0.2,10670.78,10210.35,460.43,Partner,UPI,Standard,Delivered,North,Jaipur,Sales Rep D
S01084,O11084,2025-01-22,C0217,P0210,6,25209.52,0.2,121005.7,117029.7,3976.0,Partner,Card,Same Day,Delivered,South,Coimbatore,Sales Rep A
S01085,O11085,2025-07-21,C0003,P0179,6,2084.01,0,12504.06,7586.88,4917.18,Partner,Net Banking,Standard,Returned,South,Hyderabad,Sales Rep B
S01086,O11086,2025-01-04,C0447,P0050,3,34574.9,0.2,82979.76,72517.32,10462.44,Online,Net Banking,Standard,Delivered,East,Bhubaneswar,Sales Rep B
S01087,O11087,2025-08-29,C0454,P0272,5,19767.9,0.2,79071.6,75130.4,3941.2,Online,Net Banking,Same Day,Delivered,West,Pune,Sales Rep D
S01088,O11088,2025-06-25,C0432,P0415,6,8203.99,0.15,41840.35,42102.66,-262.31,Partner,UPI,Standard,Returned,East,Bhubaneswar,Sales Rep D
S01089,O11089,2026-03-19,C0274,P0358,2,13338.48,0.1,24009.26,20420.7,3588.56,Store,Card,Standard,Delivered,North,Delhi,Sales Rep B
S01090,O11090,2026-05-29,C0452,P0447,5,28969.2,0.1,130361.4,102092.0,28269.4,Partner,Card,Standard,Returned,East,Kolkata,Sales Rep D
S01091,O11091,2025-03-27,C0461,P0383,5,21518.51,0.05,102212.92,69039.35,33173.57,Partner,UPI,Same Day,Returned,South,Hyderabad,Sales Rep B
S01092,O11092,2025-04-18,C0204,P0233,2,357.2,0.1,642.96,553.84,89.12,Partner,Net Banking,Standard,Delivered,West,Pune,Sales Rep A
S01093,O11093,2026-06-02,C0098,P0080,2,20078.97,0,40157.94,32000.32,8157.62,Online,Card,Standard,Delivered,South,Hyderabad,Sales Rep C
S01094,O11094,2026-04-18,C0460,P0096,6,14683.49,0.15,74885.8,61908.48,12977.32,Partner,UPI,Same Day,Returned,South,Hyderabad,Sales Rep C
S01095,O11095,2025-01-21,C0363,P0481,4,18210.16,0.1,65556.58,46121.16,19435.42,Store,Cash,Standard,Delivered,South,Coimbatore,Sales Rep D
S01096,O11096,2026-01-15,C0387,P0323,5,17099.95,0,85499.75,61014.3,24485.45,Online,UPI,Same Day,Delivered,South,Bengaluru,Sales Rep B
S01097,O11097,2025-05-11,C0395,P0039,4,14186.99,0.15,48235.77,46209.68,2026.09,Store,Cash,Standard,Returned,West,Mumbai,Sales Rep A
S01098,O11098,2026-03-06,C0181,P0497,5,1549.38,0.15,6584.87,5847.45,737.42,Partner,Card,Same Day,Delivered,South,Hyderabad,Sales Rep C
S01099,O11099,2025-07-02,C0339,P0255,6,36833.92,0.2,176802.82,146955.84,29846.98,Online,Card,Same Day,Returned,South,Bengaluru,Sales Rep D
S01100,O11100,2026-02-13,C0189,P0357,5,21966.95,0.1,98851.28,88465.65,10385.63,Online,Net Banking,Same Day,Delivered,East,Bhubaneswar,Sales Rep B
S01101,O11101,2025-07-29,C0166,P0230,3,14298.37,0.15,36460.84,28083.33,8377.51,Partner,Card,Express,Delivered,South,Coimbatore,Sales Rep B
S01102,O11102,2026-03-22,C0309,P0140,6,8677.46,0.2,41651.81,44067.6,-2415.79,Online,Cash,Same Day,Delivered,East,Kolkata,Sales Rep B
S01103,O11103,2025-01-24,C0297,P0442,4,23356.92,0.05,88756.3,68314.92,20441.38,Partner,Cash,Standard,Returned,North,Jaipur,Sales Rep D
S01104,O11104,2025-03-06,C0303,P0156,4,26781.37,0.15,91056.66,75342.0,15714.66,Partner,Cash,Express,Delivered,East,Bhubaneswar,Sales Rep A
S01105,O11105,2026-04-14,C0284,P0401,3,9738.21,0.2,23371.7,23119.11,252.59,Partner,Cash,Express,Delivered,South,Coimbatore,Sales Rep C
