order_id,customer_id,order_date,order_status,channel,currency,subtotal,discount_amount,tax_amount,shipping_cost,total_amount,promo_code,shipping_city,shipping_state,shipping_country,last_updated
O00009956,C002232,2025-12-27 17:04:00,complete,Marketplace,INR,72874.00,8544.90,11579.24,0.00,75908.34,NEW10,Bengaluru,Ontario,India,2025-12-29 09:04:00
O00009957,C005221,2024-03-04 16:11:00,Pending,Marketplace,INR,427059.00,116492.40,55901.99,0.00,366468.59,NEW10,Hyderabad,Maharashtra,India,2024-03-05 00:11:00
O00009958,C002820,2025-07-02 13:14:00,Shipped,Store,INR,102447.00,9585.45,16715.08,0.00,109576.63,,Austin,Ontario,India,2025-07-03 21:14:00
O00009959,C002210,2025-02-02 20:08:00,Processing,Web,INR,27660.00,9642.00,3243.24,0.00,21261.24,FESTIVE20,Delhi,England,United States,2025-02-04 17:08:00
O00009960,C909960,04/23/2024 12:23,Processing,Mobile,INR,272817.00,96044.45,31819.06,0.00,208591.61,FESTIVE20,Austin,England,United States,2024-04-29 07:23:00
O00009961,C005111,2025-02-09 08:12:00,Delivered,Marketplace,INR,109413.00,21333.80,15854.26,0.00,103933.46,VIP15,Austin,Karnataka,India,2025-02-15 20:12:00
O00009962,C005613,2025/07/13 15:35:00,Processing,Mobile,INR,97719.00,19454.55,14087.60,0.00,92352.05,,Austin,Washington,United States,2025-07-21 16:35:00
O00009963,C001134,2024-01-21 16:00:00,Cancelled,Web,INR,143077.00,56130.45,15650.38,0.00,102596.93,FESTIVE20,Austin,Maharashtra,United States,2024-01-22 04:00:00
O00009964,C002812,2025-09-21 17:20:00,Processing,Web,INR,371448.00,83858.80,51766.06,0.00,339355.26,VIP15,Kochi,Telangana,United Kingdom,2025-09-22 05:20:00
O00009965,C002495,2024-07-21 05:31:00,Shipped,Web,INR,151967.00,32332.00,21534.30,0.00,141169.30,FESTIVE20,Mumbai,Texas,India,2024-07-29 19:31:00
O00009966,C001581,2025-11-19 22:11:00,Processing,Mobile,INR,291685.00,58337.00,42002.64,0.00,275350.64,,Kolkata,Washington,United States,2025-11-27 19:11:00
O00009967,C004883,2024-03-11 01:17:00,Cancelled,Web,INR,127714.00,39715.20,15839.78,0.00,103838.58,FESTIVE20,Kochi,Ontario,India,2024-03-19 05:17:00
O00009968,C004685,2024-01-10 12:47:00,Delivered,Store,INR,125138.00,18770.70,19146.11,0.00,125513.41,VIP15,Bengaluru,Maharashtra,India,2024-01-11 11:47:00
O00009969,C005762,2024-07-06 19:02:00,Placed,Marketplace,INR,14030.00,2104.50,2146.59,0.00,14072.09,,Austin,Karnataka,India,2024-07-10 03:02:00
O00009970,C000985,07/25/2024 16:16,Delivered,Marketplace,INR,9422.00,1001.50,1515.69,0.00,9936.19,APP5,Mumbai,Kerala,India,2024-07-26 13:16:00
O00009971,C000529,2024-07-03 17:55:00,Delivered,Store,INR,203624.00,10181.20,34819.70,0.00,228262.50,APP5,Kolkata,Kerala,United States,2024-07-11 00:55:00
O00009972,C005792,2026-04-07 07:46:00,Cancelled,Web,INR,88461.00,13281.55,13532.30,0.00,88711.75,VIP15,London,Karnataka,India,2026-04-15 00:46:00
O00009973,C000004,2025-08-11 00:41:00,Processing,Mobile,INR,145910.00,53789.50,16581.69,0.00,108702.19,FESTIVE20,Pune,England,India,2025-08-19 13:41:00
O00009974,C001807,2024-01-28 02:38:00,Returned,Mobile,INR,19330.00,4053.00,2749.86,0.00,18026.86,VIP15,Mumbai,Texas,United States,2024-01-31 14:38:00
O00009975,C000687,2025-11-03 04:13:00,Processing,Mobile,INR,316961.00,40848.00,49700.34,0.00,325813.34,,Kochi,Maharashtra,India,2025-11-04 19:13:00
O00009976,C000563,2025-06-15 02:24:00,Cancelled,Marketplace,INR,103467.00,16313.25,15687.68,0.00,102841.43,NEW10,Pune,Texas,United Kingdom,2025-06-19 05:24:00
O00009977,C002004,2024-06-16 15:50:00,Delivered,Store,INR,200467.00,47573.90,27520.76,0.00,180413.86,FESTIVE20,Seattle,Karnataka,India,2024-06-25 11:50:00
O00009978,C003565,2024-05-13 10:49:00,Delivered,Web,INR,67848.00,9159.30,10563.97,0.00,69252.67,NEW10,Pune,Delhi,India,2024-05-21 10:49:00
O00009979,C001997,2026/03/17 18:31:00,Pending,Marketplace,INR,274746.00,77421.60,35518.39,0.00,232842.79,FESTIVE20,Toronto,England,United Kingdom,2026-03-20 14:31:00
O00009980,C001142,04/06/2024 00:27,Delivered,Web,INR,257727.00,51586.95,37105.21,0.00,243245.26,FESTIVE20,London,Texas,India,2024-04-09 22:27:00
O00009981,C002791,2025-05-18 02:01:00,Shipped,Marketplace,USD,263367.00,86790.60,31783.75,0.00,208360.15,FESTIVE20,Hyderabad,Texas,India,2025-05-24 00:01:00
O00009982,C002337,2026-02-19 17:24:00,Delivered,web,INR,54565.00,8757.95,8245.27,0.00,54052.32,VIP15,Mumbai,England,United States,2026-02-20 11:24:00
O00009983,C003225,2026-03-28 18:44:00,UNKNOWN,Mobile,USD,414026.00,29050.60,69295.57,0.00,454270.97,APP5,Seattle,Telangana,India,2026-04-06 15:44:00
O00009984,C001045,2026-05-06 09:13:00,Cancelled,Marketplace,INR,8230.00,823.00,1333.26,0.00,8740.26,NEW10,Toronto,Ontario,India,2026-05-12 17:13:00
O00009985,C001893,2024-06-11 01:51:00,Shipped,Store,INR,40209.00,2010.45,6875.74,0.00,45074.29,APP5,London,Karnataka,United Kingdom,2024-06-18 18:51:00
O00009986,C000070,2025-12-19 23:59:00,Delivered,Marketplace,INR,43729.00,3932.00,7163.46,0.00,46960.46,,Mumbai,Tamil Nadu,India,2025-12-22 17:59:00
O00009987,C001178,2024-04-20 21:12:00,Pending,Web,INR,17465.00,5239.50,2200.59,0.00,14426.09,VIP15,Austin,Karnataka,India,2024-04-27 23:12:00
O00009988,C003854,2024-02-12 15:29:00,Delivered,Marketplace,INR,172180.00,11058.70,29001.83,0.00,190246.58,APP5,Bengaluru,Maharashtra,India,2024-02-19 06:29:00
O00009989,C001560,2026-02-04 20:22:00,Delivered,Marketplace,INR,29962.00,6069.90,4300.58,0.00,28192.68,NEW10,Delhi,Maharashtra,United Kingdom,2026-02-10 09:22:00
O00009990,C001496,04/16/2026 03:45,Shipped,Mobile,INR,4375.00,1093.75,590.62,0.00,3871.87,VIP15,Mumbai,Delhi,United Kingdom,2026-04-16 08:45:00
O00009991,C003022,2024-07-20 18:20:00,Delivered,Marketplace,INR,14988.00,1498.80,2428.06,0.00,15917.26,NEW10,Kochi,Texas,United Kingdom,2024-07-24 18:20:00
O00009992,C004337,2026-06-28 15:19:00,Delivered,Mobile,INR,107448.00,10744.80,17406.58,0.00,114109.78,APP5,Hyderabad,Karnataka,India,2026-07-06 13:19:00
O00009993,C001109,2025-08-02 03:34:00,Delivered,Store,INR,246783.00,34158.05,38272.49,0.00,250897.44,NEW10,Kolkata,Delhi,United States,2025-08-11 04:34:00
O00009994,C001303,2024-03-04 06:13:00,Processing,Mobile,INR,250320.00,62580.00,33793.20,0.00,221533.20,FESTIVE20,Delhi,Telangana,United Kingdom,invalid_timestamp
O00009995,C003359,2024-01-24 08:23:00,Processing,Mobile,INR,230340.00,80619.00,26949.78,0.00,176670.78,VIP15,Delhi,England,United States,2024-01-29 08:23:00
O00009996,C002617,2024/05/18 21:53:00,Delivered,Marketplace,INR,480842.00,88385.10,70642.24,0.00,463099.14,APP5,Kolkata,Delhi,United Kingdom,2024-05-25 00:53:00
O00009997,C003213,2024-02-13 10:58:00,Delivered,Store,INR,223491.00,43388.10,32418.52,0.00,212521.42,VIP15,Kochi,England,United Kingdom,2024-02-16 04:58:00
O00009998,C004955,2024-08-02 06:53:00,Returned,Marketplace,INR,16909.00,2536.35,2587.08,0.00,16959.73,VIP15,Toronto,Tamil Nadu,India,2024-08-05 09:53:00
O00009999,C004442,2025-07-28 17:49:00,Placed,Store,INR,30388.00,3038.80,4922.86,0.00,32272.06,APP5,Kolkata,Tamil Nadu,United Kingdom,2025-07-29 08:49:00
O00010000,C000255,09/18/2024 10:47,Shipped,Store,INR,344643.00,103238.40,43452.83,0.00,284857.43,FESTIVE20,Pune,England,United States,2024-09-21 11:47:00
O00010001,C004245,2025-13-40,Delivered,Store,INR,607111.00,142048.25,83711.30,0.00,548774.05,VIP15,Austin,Tamil Nadu,United States,2026-02-14 23:45:00
O00010002,C000028,2025-04-20 17:27:00,Delivered,Store,INR,15651.00,532.75,2721.28,0.00,17839.53,,Mumbai,Ontario,United States,2025-04-30 02:27:00
O00010003,C002724,2025-07-15 05:39:00,Delivered,Marketplace,INR,155064.00,15506.40,25120.37,0.00,164677.97,NEW10,Austin,Tamil Nadu,United States,2025-07-22 22:39:00
O00010004,C002752,2024-11-12 00:25:00,Returned,Web,INR,424.00,127.20,53.42,79.00,429.22,VIP15,Seattle,Washington,India,2024-11-15 11:25:00
O00010005,C002236,2025-12-31 14:06:00,in-transit,Web,INR,369790.00,75436.20,52983.68,0.00,347337.48,VIP15,London,Ontario,United States,2026-01-06 11:06:00
O00010006,C002458,2025-01-18 01:07:00,Placed,Store,INR,199996.00,28619.80,30847.72,0.00,202223.92,NEW10,Bengaluru,Texas,United Kingdom,2025-01-26 05:07:00
O00010007,C005157,2025-11-03 19:15:00,Processing,Mobile,INR,111352.00,0.00,20043.36,0.00,131395.36,,Kochi,Kerala,United States,2025-11-13 13:15:00
O00010008,C000011,2026-04-24 08:50:00,Pending,Store,INR,4464.00,669.60,682.99,0.00,4477.39,NEW10,Kolkata,Telangana,United States,2026-05-01 12:50:00
O00010009,C003034,2025-05-06 17:38:00,Delivered,Marketplace,INR,191787.00,28003.95,29480.95,0.00,193264.00,,Seattle,Telangana,India,2025-05-15 01:38:00
O00010010,C002765,02/25/2025 07:06,Delivered,Web,INR,331722.00,97339.95,42188.77,0.00,276570.82,VIP15,London,Maharashtra,India,2025-03-02 22:06:00
O00010011,C002153,2024-02-21 20:43:00,Delivered,Store,INR,179036.00,35807.20,25781.18,0.00,169009.98,FESTIVE20,Mumbai,Maharashtra,United Kingdom,2024-02-22 21:43:00
O00010012,C000584,2026-01-09 13:50:00,Delivered,Marketplace,INR,192667.00,56389.25,24530.00,0.00,160807.75,VIP15,Kochi,Kerala,India,2026-01-15 16:50:00
O00010013,C005884,2025/07/09 00:56:00,Shipped,web,INR,118892.00,11889.20,19260.50,0.00,126263.30,APP5,Seattle,West Bengal,India,2025-07-09 21:56:00
O00010014,C000023,2026-06-22 18:13:00,Shipped,Marketplace,INR,119433.00,29858.25,16123.46,0.00,105698.21,FESTIVE20,Kochi,Ontario,India,2026-06-23 13:13:00
O00010015,C000294,2024-06-12 20:32:00,Delivered,Mobile,EUR,163092.00,33018.60,23413.21,0.00,153486.61,APP5,Bengaluru,Karnataka,India,2024-06-16 07:32:00
O00010016,C003622,2025-05-20 18:54:00,Delivered,Web,INR,849737.00,172582.75,121887.76,0.00,799042.01,NEW10,Seattle,Telangana,United States,2025-05-26 15:54:00
O00010017,C004492,2026-04-10 17:27:00,Delivered,Store,INR,135114.00,14495.20,21711.38,0.00,142330.18,,London,Delhi,India,2026-04-20 03:27:00
O00010018,C000208,2024-05-16 10:22:00,Delivered,Marketplace,INR,340120.00,34012.00,55099.44,0.00,361207.44,APP5,Pune,Delhi,United States,2024-05-23 23:22:00
O00010019,C001335,2025-09-30 23:27:00,Delivered,Store,INR,50167.00,20066.80,5418.04,0.00,35518.24,FESTIVE20,Austin,Ontario,India,2025-10-09 11:27:00
O00010020,C005175,09/27/2024 10:11,Delivered,Web,INR,166119.00,34398.30,23709.73,0.00,155430.43,FESTIVE20,Kolkata,Delhi,India,2024-10-04 00:11:00
O00010021,C000270,2026-03-07 16:13:00,Delivered,Marketplace,INR,130737.00,8744.55,21958.64,0.00,143951.09,APP5,Kolkata,Maharashtra,India,2026-03-11 03:13:00
O00010022,C000238,2025-02-21 17:22:00,Delivered,Store,INR,154780.00,47354.50,19336.59,0.00,126762.09,FESTIVE20,Kochi,Karnataka,United States,2025-02-26 13:22:00
O00010023,C004540,2026-03-30 07:11:00,Pending,Mobile,INR,91657.00,9099.80,14860.30,0.00,97417.50,,Bengaluru,Maharashtra,India,2026-04-05 08:11:00
O00010024,C000782,2024-06-25 22:00:00,Shipped,Marketplace,INR,143586.00,50493.90,16756.58,0.00,109848.68,FESTIVE20,Bengaluru,Ontario,India,2024-06-30 10:00:00
O00010025,C001032,2025-02-22 10:58:00,Delivered,Web,INR,55991.00,16281.10,7147.78,0.00,46857.68,FESTIVE20,Mumbai,Karnataka,India,2025-02-24 23:58:00
O00010026,C004986,2024-12-20 03:38:00,Placed,Web,INR,283025.00,42453.75,43302.82,0.00,283874.07,VIP15,Delhi,Delhi,India,2024-12-30 02:38:00
O00010027,C004226,2024-12-27 11:38:00,Delivered,Marketplace,INR,132528.00,13514.60,21422.41,0.00,140435.81,NEW10,Hyderabad,Ontario,United Kingdom,2024-12-31 02:38:00
O00010028,C000726,2026-06-22 23:02:00,Shipped,Store,INR,17550.00,877.50,3001.05,0.00,19673.55,APP5,Bengaluru,Delhi,United States,2026-06-29 18:02:00
O00010029,C002889,2026-04-15 20:02:00,Delivered,Store,INR,8604.00,1720.80,1238.98,0.00,8122.18,NEW10,London,Delhi,United Kingdom,2026-04-24 02:02:00
O00010030,C001642,06/11/2026 16:11,Cancelled,Store,INR,61242.00,12298.50,8809.83,0.00,57753.33,NEW10,Hyderabad,Karnataka,India,2026-06-14 12:11:00
O00010031,C004903,2024-11-22 02:59:00,Delivered,Marketplace,INR,81162.00,16291.80,11676.64,0.00,76546.84,VIP15,Delhi,West Bengal,India,2024-11-29 10:59:00
O00010032,C001912,2026-03-05 11:06:00,complete,Store,INR,257331.00,75659.40,32700.89,0.00,214372.49,FESTIVE20,Pune,Telangana,United Kingdom,2026-03-14 22:06:00
O00010033,C000777,2024-02-08 05:34:00,Delivered,Marketplace,INR,33560.00,7393.60,4709.95,0.00,30876.35,VIP15,London,England,United Kingdom,2024-02-17 05:34:00
O00010034,C004013,2026-06-09 07:16:00,Delivered,Store,INR,514814.00,87080.50,76992.03,0.00,504725.53,APP5,Kolkata,Karnataka,United Kingdom,2026-06-17 05:16:00
O00010035,C005501,2024-09-15 17:45:00,Delivered,Store,INR,35267.00,2976.55,5812.28,-10.00,38102.73,APP5,Austin,Maharashtra,United States,2024-09-16 11:45:00
O00010036,C001774,2025-10-01 00:15:00,Shipped,Store,INR,400314.00,138757.75,47080.12,0.00,308636.37,FESTIVE20,Delhi,Washington,India,2025-10-09 20:15:00
O00010037,C004481,2025-09-27 05:51:00,Returned,Store,USD,165905.00,16590.50,26876.61,0.00,176191.11,,Bengaluru,Texas,India,2025-09-30 08:51:00
O00010038,,2026-02-10 10:51:00,Cancelled,Mobile,INR,275260.00,0.00,49546.80,0.00,324806.80,,Kolkata,Kerala,United States,2026-02-19 08:51:00
O00010039,C004786,2025-11-30 20:19:00,Delivered,Marketplace,INR,295472.00,59094.40,42547.97,0.00,278925.57,FESTIVE20,Pune,West Bengal,United Kingdom,2025-12-05 03:19:00
BADORDER10040,C003660,02/04/2025 10:06,Delivered,Mobile,INR,169204.00,16920.40,27411.05,0.00,179694.65,APP5,Kolkata,Telangana,United States,2025-02-14 09:06:00
O00010041,C004567,2024-03-17 03:21:00,Delivered,Web,INR,3536.00,353.60,572.83,0.00,3755.23,NEW10,Bengaluru,Delhi,United Kingdom,2024-03-26 06:21:00
O00010042,C002190,2025-09-02 05:54:00,Delivered,Store,INR,578167.00,31466.80,98406.04,0.00,645106.24,APP5,Delhi,Kerala,United Kingdom,2025-09-09 10:54:00
O00010043,C910043,2025-01-26 10:04:00,Delivered,Web,INR,85533.00,25659.90,10777.16,0.00,70650.26,FESTIVE20,Mumbai,Ontario,India,2025-02-05 05:04:00
O00010044,C001803,2024-09-06 23:46:00,Delivered,store,INR,449058.00,89811.60,64664.35,0.00,423910.75,FESTIVE20,Seattle,Telangana,India,2024-09-16 18:46:00
O00010045,C000407,2026-06-16 04:35:00,Shipped,Marketplace,INR,501525.00,117839.05,69063.47,0.00,452749.42,NEW10,Bengaluru,Maharashtra,India,2026-06-17 01:35:00
O00010046,C001604,2026-03-25 13:28:00,Shipped,Web,INR,210339.00,27590.25,32894.78,0.00,215643.53,APP5,Austin,Tamil Nadu,India,2026-03-25 15:28:00
O00010047,C003704,2024/10/28 19:05:00,Shipped,Web,INR,235696.00,-50.00,34541.03,0.00,226435.63,,Toronto,Maharashtra,United Kingdom,2024-11-04 20:05:00
O00010048,C005058,2024-01-11 07:50:00,Delivered,Mobile,INR,423628.00,48947.40,67442.51,0.00,442123.11,NEW10,Mumbai,Telangana,India,2024-01-12 20:50:00
O00010049,C001704,2025-07-22 12:36:00,Delivered,Mobile,INR,392532.00,115627.20,49842.86,0.00,326747.66,NEW10,Delhi,Delhi,India,2025-07-31 07:36:00
O00010050,C002503,03/08/2025 19:38,Delivered,Mobile,INR,392537.00,149806.40,43691.51,0.00,286422.11,FESTIVE20,Kolkata,West Bengal,India,2025-03-11 22:38:00
O00010051,C002062,2024-07-26 21:10:00,Shipped,Web,INR,128958.00,23109.75,19052.68,0.00,124900.93,VIP15,Austin,Telangana,United States,2024-07-27 09:10:00
O00010052,C000624,2025-06-19 17:54:00,Shipped,Marketplace,INR,328573.00,47398.75,50611.36,0.00,331785.61,APP5,Bengaluru,West Bengal,India,2025-06-23 16:54:00
O00010053,C003792,2025-11-16 20:40:00,Delivered,Marketplace,INR,23188.00,3478.20,3547.76,0.00,23257.56,VIP15,Toronto,England,United Kingdom,2025-11-25 21:40:00
O00010054,C000640,2024-10-24 23:02:00,Delivered,Store,INR,78195.00,0.00,14075.10,0.00,92270.10,,Pune,Tamil Nadu,United Kingdom,2024-10-26 02:02:00
O00010055,C004470,2025-11-29 05:55:00,Delivered,Web,INR,18356.00,29.80,3298.72,0.00,21624.92,,London,Texas,India,2025-12-02 00:55:00
O00010056,C004381,2024-10-15 02:43:00,Processing,Store,INR,54626.00,9718.75,8083.30,0.00,52990.55,,Bengaluru,Tamil Nadu,India,2024-10-24 14:43:00
O00010057,C002302,2025-09-14 16:38:00,Cancelled,Mobile,EUR,381314.00,83957.80,53524.12,0.00,350880.32,FESTIVE20,Toronto,West Bengal,United Kingdom,2025-09-19 05:38:00
O00010058,C000960,2025-02-18 14:37:00,Delivered,Store,INR,10441.00,2131.85,1495.65,0.00,9804.80,VIP15,Pune,West Bengal,United States,2025-02-25 05:37:00
O00010059,C002222,2024-01-12 07:02:00,Pending,Mobile,INR,453405.00,95576.25,64409.18,0.00,422237.93,NEW10,Pune,Ontario,India,2024-01-15 07:02:00
O00010060,C000060,12/15/2024 09:28,Delivered,Marketplace,INR,148697.00,21716.30,22856.53,0.00,149837.23,NEW10,London,Kerala,India,2024-12-22 16:28:00
O00010061,C000910,2024-06-23 11:54:00,Pending,Marketplace,INR,8698.00,285.60,1514.23,0.00,9926.63,,Pune,Telangana,India,2024-06-24 09:54:00
O00010062,C001883,2024-10-06 09:13:00,Shipped,Store,INR,122109.00,24023.55,17655.38,0.00,115740.83,VIP15,Kolkata,Maharashtra,India,2024-10-09 13:13:00
O00010063,C005062,2026-04-06 15:57:00,Placed,Store,INR,80042.00,6570.45,13224.88,0.00,86696.43,,Pune,England,India,2026-04-16 11:57:00
O00010064,C000564,2024/05/10 16:37:00,Processing,Web,USD,323604.00,42981.10,50512.12,0.00,331135.02,NEW10,Seattle,Karnataka,United States,2024-05-19 02:37:00
O00010065,C001813,2026-06-11 03:01:00,Placed,Web,INR,21398.00,3924.20,3145.28,0.00,20619.08,VIP15,Toronto,Ontario,United Kingdom,2026-06-20 06:01:00
O00010066,C001855,2024-07-15 01:14:00,Shipped,Store,INR,34747.00,9006.40,4633.31,0.00,30373.91,NEW10,Chennai,Tamil Nadu,India,2024-07-22 09:14:00
O00010067,C002056,2024-10-27 20:18:00,Delivered,Web,INR,12636.00,2527.20,1819.58,0.00,11928.38,,Bengaluru,Maharashtra,United States,2024-11-01 04:18:00
O00010068,C001597,2024-05-19 20:19:00,Placed,Mobile,INR,53650.00,10730.00,7725.60,0.00,50645.60,FESTIVE20,Hyderabad,West Bengal,United States,2024-05-25 10:19:00
O00010069,C003316,2025-12-20 18:22:00,Placed,Marketplace,INR,70370.00,21111.00,8866.62,0.00,58125.62,VIP15,Austin,Tamil Nadu,India,2025-12-24 05:22:00
O00010070,C005691,03/18/2024 21:15,complete,Store,INR,68745.00,10311.75,10517.98,0.00,68951.23,VIP15,Delhi,Washington,India,2024-03-19 06:15:00
O00010071,C005495,2025-09-27 19:49:00,Delivered,Web,INR,101742.00,415.50,18238.77,0.00,119565.27,,Toronto,Texas,United States,2025-10-03 10:49:00
O00010072,C000205,2024-07-15 08:30:00,Delivered,Mobile,INR,409042.00,72741.10,60534.16,0.00,396835.06,VIP15,Toronto,West Bengal,United States,2024-07-19 08:30:00
O00010073,C000857,2026-02-15 23:04:00,Delivered,Mobile,INR,99802.00,13568.20,15522.08,0.00,101755.88,NEW10,London,Washington,India,2026-02-19 08:04:00
O00010074,C000412,2026-02-02 10:18:00,Placed,Marketplace,INR,180475.00,44414.80,24490.84,0.00,160551.04,APP5,Kochi,Telangana,India,2026-02-11 03:18:00
O00010075,C005246,2024-05-05 21:30:00,Pending,mobile,INR,552250.00,182377.70,66577.01,0.00,436449.31,VIP15,Kolkata,England,United States,2024-05-05 22:30:00
O00010076,C005613,2025-01-10 21:15:00,Delivered,Web,INR,59601.00,14900.25,8046.14,0.00,52746.89,NEW10,Kolkata,Delhi,India,2025-01-19 03:15:00
O00010077,C004308,2024-12-05 22:13:00,Shipped,Marketplace,INR,12293.00,3127.15,1649.85,0.00,10815.70,VIP15,Bengaluru,Telangana,India,2024-12-07 02:13:00
O00010078,C003451,2025-01-03 04:27:00,Cancelled,Store,INR,196917.00,45492.80,27256.36,0.00,178680.56,FESTIVE20,Hyderabad,West Bengal,India,2025-01-09 23:27:00
O00010079,C002216,2025-04-04 19:24:00,Delivered,Store,INR,15665.00,2349.75,2396.74,0.00,15711.99,APP5,Hyderabad,West Bengal,United Kingdom,2025-04-05 07:24:00
O00010080,C003802,10/30/2024 23:21,Shipped,Marketplace,INR,289195.00,90520.45,35761.42,0.00,234435.97,FESTIVE20,Hyderabad,England,United Kingdom,2024-11-01 18:21:00
O00010081,C000660,2025/09/14 04:40:00,Cancelled,Mobile,INR,105150.00,17373.20,15799.82,0.00,103576.62,,Delhi,Maharashtra,United States,2025-09-15 07:40:00
O00010082,C004526,2024-01-29 01:09:00,Processing,Marketplace,INR,118892.00,5944.60,20330.53,0.00,133277.93,APP5,Pune,Telangana,India,2024-01-30 10:09:00
O00010083,C003888,2024-05-11 00:42:00,Processing,Marketplace,INR,195246.00,14856.20,32470.16,0.00,212859.96,,Kolkata,England,India,2024-05-13 05:42:00
O00010084,C002613,2026-04-10 06:11:00,Delivered,Mobile,INR,231774.00,52678.30,32237.23,0.00,211332.93,FESTIVE20,Austin,Washington,India,2026-04-13 17:11:00
O00010085,C001553,2025-07-28 07:23:00,Delivered,Mobile,INR,109450.00,33005.00,13760.10,0.00,90205.10,FESTIVE20,Bengaluru,Tamil Nadu,India,2025-07-30 05:23:00
O00010086,C001146,2025-12-24 22:16:00,Processing,Mobile,INR,107901.00,11186.85,17408.55,0.00,114122.70,,Austin,Kerala,India,2025-12-26 22:16:00
O00010087,C002160,2026-05-20 18:30:00,Delivered,Mobile,INR,97455.00,1614.95,17251.21,0.00,113091.26,,Kolkata,Maharashtra,India,2026-05-24 07:30:00
O00010088,C005560,2025-01-19 01:46:00,Placed,Store,INR,12235.00,1835.25,1871.96,0.00,12271.71,,Hyderabad,England,India,2025-01-25 19:46:00
O00010089,C002640,2026-03-07 05:09:00,Shipped,Web,INR,15516.00,5954.85,1721.01,0.00,11282.16,FESTIVE20,Pune,Maharashtra,India,2026-03-17 03:09:00
O00010090,C005532,11/25/2024 19:10,Delivered,Store,INR,22985.00,5746.25,3102.98,0.00,20341.73,VIP15,Austin,England,India,2024-12-01 04:10:00
O00010091,C002790,2024-05-23 18:16:00,Processing,Store,INR,118275.00,12420.10,19053.88,0.00,124908.78,,London,Washington,India,2024-05-31 16:16:00
O00010092,C002028,2025-12-07 07:51:00,Delivered,Web,INR,612655.00,94515.10,93265.18,0.00,611405.08,,Hyderabad,Washington,India,2025-12-13 11:51:00
O00010093,C000854,2025-03-06 17:17:00,Processing,Web,INR,6616.00,1323.20,952.70,0.00,6245.50,APP5,Kolkata,Texas,India,2025-03-11 13:17:00
O00010094,C004388,2025-12-06 06:57:00,Shipped,Web,INR,38497.00,6529.15,5754.21,0.00,37722.06,NEW10,Kochi,Kerala,India,2025-12-10 06:57:00
O00010095,C001969,2024-09-04 00:34:00,Cancelled,Web,INR,48702.00,1197.75,8550.76,0.00,56055.01,,Seattle,Telangana,India,2024-09-09 04:34:00
O00010096,C002482,2026-02-24 15:06:00,Processing,Mobile,INR,180284.00,14871.80,29774.20,0.00,195186.40,APP5,Kochi,Texas,India,2026-03-01 19:06:00
