return_id,order_id,product_id,return_date,return_reason,return_status,refund_amount
RET0001818,O00001004,P00952,2026-04-16,Size Issue,Requested,44460.58
RET0001819,O00000351,P00571,2026-01-05,Size Issue,Refunded,15525.65
RET0001820,O00001058,P00829,2026-05-06,Late Delivery,Requested,645.74
RET0001821,O00022265,P01055,2025-10-16,Late Delivery,Rejected,151440.81
RET0001822,O00018192,P00447,2026-01-09,Changed Mind,Approved,1768.70
RET0001823,O00000211,P00942,2025-06-29,Changed Mind,Approved,36410.08
RET0001824,O00016294,P00953,2025-05-24,Changed Mind,Refunded,3799.17
RET0001825,O00009791,P00279,2024-07-22,Wrong Item,Approved,16533.49
RET0001826,O00018808,P00185,2026-05-21,Wrong Item,Rejected,1637.28
RET0001827,O00010393,P00355,2024-05-06,Not as Described,Rejected,15633.64
RET0001828,O00011955,P00517,2024-08-26,Late Delivery,Rejected,38529.33
RET0001829,O00007869,P00608,2024-03-01,Late Delivery,Requested,13259.62
RET0001830,O00017902,P00567,2025-11-27,Not as Described,Refunded,108244.58
RET0001831,O00004910,P00790,2025-01-16,Quality Issue,Requested,76155.11
BADRET1832,O00018974,P01052,2025-05-23,Changed Mind,Approved,203.13
RET0001833,O00001892,P00495,2024-05-25,Size Issue,Refunded,21850.75
RET0001834,O00022121,P00774,2025-02-19,Damaged,Refunded,106167.70
RET0001835,O00009071,P00272,2025-09-26,Size Issue,Refunded,5786.93
RET0001836,O00018559,P00826,2026-04-10,Not as Described,Rejected,260129.15
RET0001837,O00018308,P00126,2025-02-12,Changed Mind,Refunded,236874.75
RET0001838,O00023891,P00496,2024-07-19,Wrong Item,Requested,5494.02
RET0001839,O00006802,P00476,2025-10-05,Size Issue,Refunded,22711.69
RET0001840,O00019813,P00737,2025-02-20,Size Issue,Refunded,29948.08
RET0001841,O00004141,P00854,2024-12-02,Damaged,Rejected,14591.96
RET0001842,O00009206,P01144,2025-07-16,Damaged,Refunded,40801.39
RET0001843,O00006081,P00601,2026-04-13,,Requested,26823.29
RET0001844,O00011969,P00568,2025-09-20,Quality Issue,Approved,1715.40
RET0001845,O00017614,P00146,2025-02-04,Quality Issue,Rejected,39003.30
RET0001846,O00022484,P01034,2024-01-23,Changed Mind,Refunded,158076.77
RET0001847,O00022522,P00919,2024-08-24,Late Delivery,Rejected,27441.37
RET0001848,O00003485,P00133,2025-01-12,Size Issue,Rejected,216663.45
RET0001849,O00011920,P00354,2024-04-06,Damaged,Refunded,120828.03
RET0001850,O00010584,P00486,2026-07-15,Wrong Item,Refunded,45110.96
RET0001851,O00007853,P01009,2024-10-03,Wrong Item,Approved,2648.42
RET0001852,O00022903,P00143,2025-04-07,Changed Mind,Approved,83441.42
RET0001853,O00001425,P00356,2024-07-22,Late Delivery,Rejected,18964.41
RET0001854,O00014121,P00707,2024-07-13,Changed Mind,Approved,255966.30
RET0001855,O00001458,P00059,2024-08-29,Size Issue,Rejected,1422.50
RET0001856,O00005022,P00671,2024-07-21,Damaged,Rejected,105553.54
RET0001857,O00004198,P00752,2024-12-22,Size Issue,Rejected,98246.94
RET0001858,O00009280,P00448,2025-02-22,Late Delivery,Requested,43329.02
RET0001859,O00018410,P00315,2025-12-27,Not as Described,Refunded,172139.64
RET0001860,O00019932,P01170,2024-08-08,Late Delivery,Rejected,50619.92
RET0001861,O00023209,P00518,2026-03-31,Not as Described,Rejected,158600.17
RET0001862,O00005179,P00269,2024-10-23,Not as Described,Refunded,19075.75
RET0001863,O00001308,P00331,2026-04-26,Wrong Item,Requested,220159.79
RET0001864,O00003726,P00300,2024-09-13,Changed Mind,Approved,443.10
RET0001865,O00002692,P00899,2024-12-10,Changed Mind,Refunded,4788.66
RET0001866,O00000964,P00336,2025-06-05,Not as Described,Requested,35127.89
RET0001867,O00008506,P00719,2025-08-14,Damaged,Refunded,69513.60
RET0001868,O00006410,P00544,2024-02-24,Size Issue,Refunded,7009.26
RET0001869,O00017162,P00549,2025-08-08,Changed Mind,Approved,49638.16
RET0001870,O00008156,P00927,2024-02-17,Wrong Item,Refunded,14224.21
RET0001871,O00009630,P00794,2026-05-07,Size Issue,Refunded,78954.87
RET0001872,O00023963,P00020,2024-10-19,Damaged,Requested,183473.70
RET0001873,O00003500,P01070,2024-06-12,Not as Described,Rejected,16133.22
RET0001874,O00016559,P00865,2026-03-25,Size Issue,Requested,112411.13
RET0001875,O00012087,P01174,2026-04-21,Late Delivery,Requested,17277.35
RET0001876,O00002164,P00922,2025-03-13,Size Issue,Requested,56479.42
RET0001877,O00010702,P00601,2026-08-03,Late Delivery,Approved,77929.21
RET0001878,O00001032,P00860,2025-03-26,Not as Described,Rejected,74031.27
RET0001879,O00006155,P00248,2024-03-20,Quality Issue,Requested,12180.20
RET0001880,O00011669,P00569,2024-05-15,Late Delivery,Rejected,77754.41
RET0001881,O00006218,P00308,2026-04-14,Late Delivery,Rejected,127168.57
RET0001882,O00019720,P00445,2025-03-14,Not as Described,Rejected,164387.16
RET0001883,O00022855,P00277,2025-05-03,Changed Mind,Rejected,2832.77
RET0001884,O00015665,P00387,2025-11-02,Size Issue,Approved,110147.82
RET0001885,O00016050,P00255,2024-06-05,Not as Described,Approved,179003.44
RET0001886,O00024710,P00607,2024-12-29,Damaged,Refunded,22376.23
RET0001887,O00024051,P00848,2025-11-22,Quality Issue,Approved,98968.03
RET0001888,O00007747,P00141,2024-12-10,Quality Issue,Rejected,125455.05
RET0001889,O00023341,P00358,2025-02-15,Late Delivery,Rejected,31522.19
RET0001890,O00015496,P00731,2025-06-07,Changed Mind,Approved,89296.87
RET0001891,O00011787,P00661,2025-05-30,Late Delivery,Refunded,18144.65
RET0001892,O00004080,P00350,2025-06-18,Late Delivery,Approved,465695.47
RET0001893,O00018875,P01001,2026-06-14,Wrong Item,Refunded,74190.98
RET0001894,O00008800,P00319,2025-01-25,Quality Issue,Requested,176371.30
RET0001895,O00021676,P00026,2024-02-26,Changed Mind,Refunded,58561.86
RET0001896,O00020921,P00663,2024-12-10,Late Delivery,Rejected,153347.29
RET0001897,O00020538,P00391,2025-12-27,Not as Described,Refunded,246488.01
RET0001898,O00018663,P00556,2024-04-09,Quality Issue,Refunded,43767.37
RET0001899,O00011975,P00181,2025-11-09,Wrong Item,Rejected,-10
RET0001900,O00003919,P00486,2026-01-24,Changed Mind,Rejected,101644.47
RET0001901,O00008052,P00836,2024-06-14,Wrong Item,Approved,11561.39
RET0001902,O00000031,P00086,2024-07-15,Damaged,Refunded,55686.70
RET0001903,O99999999,P00674,2025-04-22,Quality Issue,Requested,26860.98
RET0001904,O00010625,P00420,2024-07-19,Damaged,Rejected,20337.21
RET0001905,O00013786,P00388,2024-12-05,Size Issue,Rejected,76317.76
RET0001906,O00019582,P00263,2025-04-24,Changed Mind,Approved,10283.69
RET0001907,O00022664,P00907,2025-03-04,Size Issue,Approved,75241.76
RET0001908,O00004782,P01046,2024-12-18,Damaged,Requested,20699.50
RET0001909,O00004366,P00910,2025-05-18,Late Delivery,Refunded,71975.93
RET0001910,O00007330,P00860,2024-11-07,Changed Mind,Refunded,4088.31
RET0001911,O00023806,P00850,2024-11-09,Damaged,Refunded,16197.72
RET0001912,O00015890,P00404,2024-11-28,Late Delivery,Rejected,5461.86
RET0001913,O00014637,P01132,2024-04-17,Damaged,Rejected,36341.14
RET0001914,O00000255,P00753,2024-10-14,Changed Mind,Requested,313113.16
RET0001915,O00006309,P00165,2026-01-11,Wrong Item,Approved,45806.18
RET0001916,O00006824,P00237,2024-05-15,Damaged,Refunded,62256.19
RET0001917,O00004183,P00259,2026-05-08,Size Issue,Approved,212936.71
RET0001918,O00008662,P00180,2024-08-20,Not as Described,Approved,587097.62
RET0001919,O00023991,P00307,2024-09-26,Size Issue,Rejected,88506.69
RET0001920,O00020771,P00678,2025-04-21,Wrong Item,Requested,267704.64
RET0001921,O00010514,P00955,2025-11-29,Quality Issue,Approved,84448.47
RET0001922,O00018342,P00769,2025-06-02,Changed Mind,Approved,3660.93
RET0001923,O00007652,P00779,2025-10-29,Wrong Item,Approved,67487.16
RET0001924,O00020558,P00004,2025-06-26,Not as Described,Rejected,84611.52
RET0001925,O00020878,P00946,2025-08-18,Not as Described,Approved,9969.73
RET0001926,O00024211,P00963,2026-02-25,Quality Issue,Approved,59690.96
RET0001927,O00019920,P00400,2024-06-02,Size Issue,Requested,52979.84
RET0001928,O00013409,P00770,2024-10-26,Quality Issue,Rejected,35369.85
RET0001929,O00015787,P01011,2025-03-22,Quality Issue,Rejected,252677.12
RET0001930,O00015043,P00516,2024-10-29,Damaged,UNKNOWN,70689.96
RET0001931,O00024650,P00782,2025-11-08,Wrong Item,Refunded,54089.98
RET0001932,O00020467,P00381,2024-04-21,Changed Mind,Approved,1845.40
RET0001933,O00009431,P00442,2025-05-14,Quality Issue,Rejected,20978.64
RET0001934,O00017801,P01087,2024-07-23,Damaged,Refunded,34019.85
RET0001935,O00019751,P00802,2024-10-06,Changed Mind,Requested,70181.82
RET0001936,O00000801,P00837,2024-03-20,Damaged,Rejected,169716.91
RET0001937,O00015177,P00295,2025-09-14,Size Issue,Refunded,21582.35
RET0001938,O00017546,P01069,2024-02-17,Not as Described,Rejected,23681.57
RET0001939,O00018833,P00290,2025-09-08,Damaged,Approved,106619.26
RET0001940,O00014393,P00973,2025-09-24,,Requested,53910.63
RET0001941,O00013082,P01091,2025-12-02,Damaged,Refunded,14301.25
RET0001942,O00002007,P00356,2025-06-06,Changed Mind,Refunded,56268.55
RET0001943,O00008047,P00595,2025-06-14,Size Issue,Refunded,21885.41
RET0001944,O00021172,P00197,2025-01-27,Changed Mind,Refunded,124933.22
RET0001945,O00012752,P00297,2024-11-03,Wrong Item,Requested,38053.25
RET0001946,O00008695,P00067,2024-08-02,Damaged,Rejected,532.24
RET0001947,O00022615,P00507,2025-08-28,Damaged,Approved,57540.75
RET0001948,O00010177,P01058,2024-04-30,Damaged,Approved,27657.73
RET0001949,O00003187,P00087,2025-03-19,Damaged,Refunded,37015.61
RET0001950,O00007588,P01116,2024-03-02,Wrong Item,Refunded,50525.06
RET0001951,O00014927,P01054,2025-02-03,Changed Mind,Approved,31478.28
RET0001952,O00002711,P00807,2025-12-08,Size Issue,Approved,380396.23
RET0001953,O00010657,P00133,2025-06-27,Quality Issue,Requested,116732.47
RET0001954,O00023499,P00751,2025-09-06,Changed Mind,Requested,53656.28
RET0001955,O00010997,P00835,2024-07-23,Size Issue,Rejected,91593.52
RET0001956,O00022428,P00127,2024-09-19,Not as Described,Rejected,85183.05
RET0001957,O00005295,P00185,2025-12-16,Late Delivery,Rejected,89629.73
RET0001958,O00000282,P00593,2024-11-14,Wrong Item,Refunded,59391.34
RET0001959,O00009156,P00106,2025-06-26,Changed Mind,Requested,59597.09
RET0001960,O00001470,P00115,2025-01-22,Wrong Item,Approved,145595.08
RET0001961,O00009245,P00053,2025-11-26,Not as Described,Requested,4136.61
RET0001962,O00012382,P00940,2026-03-13,Not as Described,Requested,82435.16
RET0001963,O00006358,P00683,2025-10-18,Size Issue,Requested,66942.67
RET0001964,O00006250,P00499,2025-10-16,Wrong Item,Requested,32664.99
RET0001965,O00002978,P00028,2024-12-24,Size Issue,Approved,79661.76
RET0001966,O00007185,P01018,2024-02-28,Not as Described,Rejected,236849.92
RET0001967,O00023065,P00548,2025-05-15,Late Delivery,Refunded,31585.47
RET0001968,O00015774,P00477,2024-06-11,Damaged,Rejected,209223.85
RET0001969,O00012475,P00716,2025-10-11,Late Delivery,Refunded,50222.56
RET0001970,O00004915,P00141,2025-08-06,Size Issue,Requested,17518.48
RET0001971,O00020457,P01165,2024-05-15,Not as Described,Rejected,51900.13
RET0001972,O00022536,P01120,2025-05-01,Damaged,Approved,244802.56
RET0001973,O00000755,P00799,2024-07-23,Size Issue,Rejected,203744.67
RET0001974,O00004867,P00345,2024-04-10,Changed Mind,Approved,29981.38
RET0001975,O00009781,P00856,2024-02-28,Damaged,Requested,10582.66
RET0001976,O00024274,P00458,2025-10-24,Late Delivery,Refunded,35854.89
RET0001977,O00011727,P00928,2024-09-21,Size Issue,Rejected,161380.87
RET0001978,O00015495,P00474,2025-08-11,Quality Issue,Approved,703.21
RET0001979,O00004527,P00641,2025-07-28,Quality Issue,Requested,5751.07
RET0001980,O00014407,P00725,2025-02-21,Damaged,Rejected,133189.37
RET0001981,O00012131,P00570,2026-02-14,Size Issue,Rejected,99450.11
RET0001982,O00011271,P00865,2024-08-30,Size Issue,Rejected,238361.55
RET0001983,O00000049,P00013,2026-05-13,Late Delivery,Requested,32304.01
RET0001984,O00014222,P01112,2024-05-15,Not as Described,Rejected,275157.78
RET0001985,O00010293,P01156,2024-08-19,Quality Issue,Requested,121685.95
RET0001986,O00006805,P00270,2024-09-12,Size Issue,Requested,25045.47
RET0001987,O00016070,P00821,2024-01-13,Changed Mind,Rejected,14787.82
RET0001988,O00023108,P00959,2024-10-11,Quality Issue,Requested,183681.95
RET0001989,O00011202,P00762,2026-01-24,Not as Described,Requested,44176.85
RET0001990,O00011247,P00824,2024-11-24,Damaged,Refunded,88759.69
RET0001991,O00019244,P99999,2024-12-15,Changed Mind,Refunded,86502.69
RET0001992,O00018105,P00583,2024-12-27,Late Delivery,Refunded,22387.34
RET0001993,O00007650,P00404,2024-03-21,Wrong Item,Rejected,1215.42
RET0001994,O00016196,P00666,2024-05-29,Late Delivery,Requested,69991.19
RET0001995,O00013554,P00909,2024-10-12,Size Issue,Rejected,28159.89
RET0001996,O00007342,P00306,2024-06-16,Changed Mind,Approved,10290.59
RET0001997,O00010670,P00596,2024-08-22,Damaged,Rejected,4962.40
RET0001998,O00019307,P00804,2026-07-24,Damaged,Requested,204608.67
RET0001999,O00022606,P00527,2025-05-28,Not as Described,Refunded,62611.11
RET0002000,O00015038,P00946,2024-11-06,Late Delivery,Approved,1645.92
RET0002001,O00007101,P00091,2026-01-10,Quality Issue,Refunded,30985.80
RET0002002,O00019841,P00302,2025-07-06,Quality Issue,Rejected,96238.69
RET0002003,O00015743,P00371,2026-03-03,Changed Mind,Refunded,93395.43
RET0002004,O00017799,P00187,2026-04-19,Damaged,Requested,79450.31
RET0002005,O00007545,P00452,2025-02-18,Quality Issue,Refunded,240610.52
RET0002006,O00017896,P00017,2025-05-16,Size Issue,Approved,22222.29
RET0002007,O00022147,P00571,2025-01-07,Wrong Item,Refunded,122509.13
RET0002008,O00005028,P00883,2026-03-14,Late Delivery,Requested,40979.72
RET0002009,O00019449,P00188,2025-12-28,Damaged,Requested,105.83
RET0002010,O00011775,P00492,2025-03-18,Late Delivery,Requested,18015.59
RET0002011,O00001223,P00266,2025-11-16,Wrong Item,Requested,58927.17
RET0002012,O00022108,P00567,2024-10-10,Quality Issue,Rejected,87559.59
RET0002013,O00002879,P00695,2024-03-26,Damaged,Rejected,68774.88
RET0002014,O00018036,P00252,2024-03-01,Late Delivery,Refunded,8836.44
RET0002015,O00015294,P00047,2026-03-10,Size Issue,Rejected,6927.71
RET0002016,O00016431,P00046,2024-02-04,Quality Issue,Requested,16809.33
RET0002017,O00012610,P00395,2024-06-02,Damaged,Refunded,3588.22
RET0002018,O00015272,P00552,2025-03-17,Wrong Item,Refunded,6841.31
RET0002019,O00021172,P00197,2025-01-26,Quality Issue,Requested,87188.33
RET0002020,O00023439,P00895,2025-09-07,Damaged,Rejected,117812.75
RET0002021,O00002649,P00403,2026-03-09,Late Delivery,Refunded,54053.06
RET0002022,O00018484,P01111,2024-02-04,Not as Described,Requested,47769.73
RET0002023,O00020449,P00485,2025-10-24,Quality Issue,Approved,281375.80
RET0002024,O00004324,P00941,2026-02-02,Changed Mind,Refunded,1778.93
RET0002025,O00002323,P00595,2025-10-24,Not as Described,Rejected,213188.10
RET0002026,O00010136,P01056,2024-10-19,Late Delivery,Refunded,89530.46
RET0002027,O00019375,P00553,2026-04-01,Not as Described,Approved,107987.85
RET0002028,O00006350,P01165,2025-01-27,Wrong Item,Approved,105379.44
RET0002029,O00005798,P00045,2025-04-28,Wrong Item,Refunded,153798.22
RET0002030,O00011074,P00134,2024-12-06,Not as Described,Rejected,5141.53
RET0002031,O00004187,P01144,2025-01-04,Wrong Item,Approved,79970.90
RET0002032,O00004860,P00974,2025-12-05,Wrong Item,Approved,2779.71
RET0002033,O00007831,P00056,2024-11-14,Late Delivery,Requested,28051.78
RET0002034,O00020677,P00287,2024-06-15,Not as Described,Requested,8553.13
RET0002035,O00015975,P00449,2025-12-08,Quality Issue,Rejected,192119.71
RET0002036,O00022547,P00203,2024-05-20,Quality Issue,Rejected,299136.73
RET0002037,O00016246,P00713,2025-12-28,,Refunded,104050.06
RET0002038,O00006379,P00915,2024-07-09,Quality Issue,Rejected,155506.12
RET0002039,O00021903,P00888,2025-08-01,Late Delivery,Rejected,8213.88
RET0002040,O00009422,P00520,2025-08-10,Changed Mind,Refunded,10995.29
RET0002041,O00006702,P00429,2025-11-10,Wrong Item,Refunded,42411.63
RET0002042,O00001702,P01170,2024-07-22,Changed Mind,Requested,6525.87
RET0002043,O00001818,P00237,2025-03-09,Damaged,Requested,281247.29
RET0002044,O00015822,P00312,2026-05-04,Quality Issue,Refunded,1569.55
RET0002045,O00002739,P00227,2025-10-18,Quality Issue,Requested,37421.04
RET0002046,O00020698,P00320,2024-04-13,Size Issue,Approved,17687.40
RET0002047,O00010207,P01025,2024-02-04,Wrong Item,Refunded,33461.17
RET0002048,O00024520,P00346,2025-08-07,Not as Described,Requested,105028.20
RET0002049,O00010422,P00972,2024-04-09,Damaged,Requested,62435.74
RET0002050,O00006744,P00924,2025-09-03,Not as Described,Rejected,74223.41
RET0002051,O00010343,P01163,2025-06-24,Size Issue,Approved,142919.81
RET0002052,O00014081,P00586,2025-10-16,Changed Mind,Requested,125519.82
RET0002053,O00004022,P00751,2026-03-28,Changed Mind,Rejected,6116.94
RET0002054,O00002444,P00677,2025-02-22,Quality Issue,Approved,32477.07
RET0002055,O00015389,P00323,2026-02-17,Damaged,Refunded,490463.39
RET0002056,O00015971,P01104,2025-11-15,Size Issue,Refunded,35857.35
RET0002057,O00021544,P00672,2024-09-14,Size Issue,Approved,128699.45
RET0002058,O00002262,P00689,2025-04-12,Changed Mind,Requested,40104.86
RET0002059,O00007625,P00910,2025-03-12,Late Delivery,Requested,31805.91
RET0002060,O00003346,P00689,2024-01-31,Quality Issue,Requested,10013.93
BADRET2061,O00010591,P00474,2024-10-17,Late Delivery,Requested,52970.09
RET0002062,O00023975,P01081,2024-06-08,Late Delivery,Rejected,3180.24
RET0002063,O00023768,P00496,2024-11-21,Wrong Item,Approved,97196.77
RET0002064,O00013551,P00522,2024-09-29,Not as Described,Rejected,122491.15
RET0002065,O00008313,P00641,2024-04-28,Late Delivery,Rejected,135152.46
RET0002066,O00004921,P00952,2024-02-21,Wrong Item,Requested,57340.58
RET0002067,O00022966,P00082,2026-01-07,Wrong Item,Requested,91448.97
RET0002068,O00015400,P00800,2026-04-12,Changed Mind,Refunded,23490.42
RET0002069,O00019410,P01137,2024-03-06,Damaged,Requested,44841.87
RET0002070,O00021298,P00398,2026-03-02,Damaged,Requested,22061.20
RET0002071,O00016390,P00807,2024-08-02,Damaged,Approved,5930.70
RET0002072,O00002209,P00758,2024-12-30,Changed Mind,Rejected,55071.21
RET0002073,O00014572,P00738,2026-05-07,Size Issue,Approved,19756.39
RET0002074,O00002266,P00871,2024-09-01,Changed Mind,Refunded,20428.65
RET0002075,O00008958,P01101,2024-04-24,Damaged,Approved,68580.90
RET0002076,O99999999,P00406,2024-06-17,Damaged,Requested,104584.67
RET0002077,O00013619,P00391,2024-07-13,Late Delivery,Rejected,271185.53
RET0002078,O00018881,P00984,2026-05-21,Changed Mind,Approved,277849.28
RET0002079,O00024710,P00607,2024-12-22,Wrong Item,Approved,14986.05
RET0002080,O00002910,P00371,2024-08-13,Damaged,Refunded,129202.30
RET0002081,O00007474,P01148,2026-01-05,Size Issue,Approved,7111.38
RET0002082,O00021493,P01019,2025-03-03,Quality Issue,Requested,6429.44
RET0002083,O00014401,P00681,2024-10-05,Not as Described,Rejected,2255.38
RET0002084,O00001460,P00725,2024-06-29,Quality Issue,Requested,8157.23
RET0002085,O00001193,P00666,2025-02-09,Changed Mind,Refunded,23915.76
RET0002086,O00019131,P00342,2024-05-20,Late Delivery,Refunded,272975.33
RET0002087,O00016299,P01159,2026-06-19,Changed Mind,Requested,71898.57
RET0002088,O00017369,P00619,2025-04-12,Size Issue,Rejected,7018.29
RET0002089,O00004108,P00635,2026-01-27,Size Issue,Refunded,247500.30
RET0002090,O00004812,P00970,2024-07-11,Size Issue,Requested,85762.47
RET0002091,O00010180,P01132,2026-06-01,Damaged,Approved,810.63
RET0002092,O00003727,P01179,2026-06-25,Changed Mind,Requested,681.18
RET0002093,O00000928,P00167,2025-01-14,Wrong Item,Rejected,7682.06
RET0002094,O00016060,P00550,2024-08-18,Changed Mind,Requested,16610.50
RET0002095,O00004616,P00285,2024-11-21,Size Issue,Requested,85692.65
RET0002096,O00002157,P00405,2025-05-28,Size Issue,Rejected,7007.99
